CMDLINE streamlit run scoring_runage.py
MEM 3.570312 1689635308.8790
MEM 3.570312 1689635308.9870
MEM 3.570312 1689635309.0949
MEM 3.570312 1689635309.2033
MEM 3.570312 1689635309.3113
MEM 3.570312 1689635309.4193
MEM 3.570312 1689635309.5283
MEM 3.570312 1689635309.6363
MEM 3.570312 1689635309.7438
MEM 3.570312 1689635309.8523
MEM 3.570312 1689635309.9618
MEM 3.570312 1689635310.0687
MEM 3.570312 1689635310.1772
MEM 3.570312 1689635310.2856
MEM 3.570312 1689635310.3941
MEM 3.570312 1689635310.5015
MEM 3.570312 1689635310.6094
MEM 3.570312 1689635310.7178
MEM 3.570312 1689635310.8257
MEM 3.570312 1689635310.9337
MEM 3.570312 1689635311.0422
MEM 3.570312 1689635311.1506
MEM 3.570312 1689635311.2586
MEM 3.570312 1689635311.3666
MEM 3.570312 1689635311.4746
MEM 3.570312 1689635311.5831
MEM 3.570312 1689635311.6917
MEM 3.570312 1689635311.7996
MEM 3.570312 1689635311.9077
MEM 3.570312 1689635312.0162
MEM 3.570312 1689635312.1242
MEM 3.570312 1689635312.2322
MEM 3.570312 1689635312.3408
MEM 3.570312 1689635312.4485
MEM 3.570312 1689635312.5570
MEM 3.570312 1689635312.6654
MEM 3.570312 1689635312.7742
MEM 3.570312 1689635312.8824
MEM 3.570312 1689635312.9910
MEM 3.570312 1689635313.1003
MEM 3.570312 1689635313.2093
MEM 3.570312 1689635313.3180
MEM 3.570312 1689635313.4267
MEM 3.570312 1689635313.5357
MEM 3.570312 1689635313.6439
MEM 3.570312 1689635313.7523
MEM 3.570312 1689635313.8618
MEM 3.570312 1689635313.9699
MEM 3.570312 1689635314.0782
MEM 3.570312 1689635314.1872
MEM 3.570312 1689635314.2957
MEM 3.570312 1689635314.4047
MEM 3.570312 1689635314.5134
MEM 3.570312 1689635314.6218
MEM 3.570312 1689635314.7305
MEM 3.570312 1689635314.8394
MEM 3.570312 1689635314.9482
MEM 3.570312 1689635315.0584
MEM 3.570312 1689635315.1676
MEM 3.570312 1689635315.2781
MEM 3.570312 1689635315.3879
MEM 3.570312 1689635315.4968
MEM 3.570312 1689635315.6057
MEM 3.570312 1689635315.7144
MEM 3.570312 1689635315.8244
MEM 3.570312 1689635315.9328
MEM 3.570312 1689635316.0414
MEM 3.570312 1689635316.1501
MEM 3.570312 1689635316.2583
MEM 3.570312 1689635316.3670
MEM 3.570312 1689635316.4753
MEM 3.570312 1689635316.6249
MEM 3.570312 1689635316.7385
MEM 3.570312 1689635316.8471
MEM 3.570312 1689635316.9563
MEM 3.570312 1689635317.0647
MEM 3.570312 1689635317.1739
MEM 3.570312 1689635317.2832
MEM 3.570312 1689635317.3923
MEM 3.570312 1689635317.5017
MEM 3.570312 1689635317.6100
MEM 3.570312 1689635317.7193
MEM 3.570312 1689635317.8278
MEM 3.570312 1689635317.9360
MEM 3.539062 1689635318.0455
MEM 3.539062 1689635318.1549
MEM 3.539062 1689635318.2625
MEM 3.539062 1689635318.3705
MEM 3.539062 1689635318.4786
MEM 3.539062 1689635318.5868
MEM 3.539062 1689635318.6942
MEM 3.539062 1689635318.8019
MEM 3.539062 1689635318.9105
MEM 3.539062 1689635319.0185
MEM 3.539062 1689635319.1270
MEM 3.539062 1689635319.2350
MEM 3.539062 1689635319.3432
MEM 3.539062 1689635319.4516
MEM 3.539062 1689635319.5598
MEM 3.539062 1689635319.6679
MEM 3.539062 1689635319.7760
MEM 3.539062 1689635319.8840
MEM 3.539062 1689635319.9925
MEM 3.539062 1689635320.1004
MEM 3.539062 1689635320.2088
MEM 3.539062 1689635320.3174
MEM 3.539062 1689635320.4268
MEM 3.539062 1689635320.5347
MEM 3.539062 1689635320.6438
MEM 3.539062 1689635320.7528
MEM 3.539062 1689635320.8612
MEM 3.539062 1689635320.9693
MEM 3.539062 1689635321.0784
MEM 3.539062 1689635321.1866
MEM 3.539062 1689635321.2954
MEM 3.539062 1689635321.4035
MEM 3.539062 1689635321.5117
MEM 3.539062 1689635321.6200
MEM 3.539062 1689635321.7298
MEM 3.539062 1689635321.8388
MEM 3.539062 1689635321.9493
MEM 3.539062 1689635322.0586
MEM 3.539062 1689635322.1671
MEM 3.539062 1689635322.2771
MEM 3.539062 1689635322.3870
MEM 3.539062 1689635322.4970
MEM 3.539062 1689635322.6071
MEM 3.539062 1689635322.7161
MEM 3.539062 1689635322.8241
MEM 3.539062 1689635322.9322
MEM 3.539062 1689635323.0408
MEM 3.539062 1689635323.1501
MEM 3.539062 1689635323.2586
MEM 3.539062 1689635323.3680
MEM 3.539062 1689635323.4779
MEM 3.539062 1689635323.5860
MEM 3.539062 1689635323.6953
MEM 3.539062 1689635323.8033
MEM 3.539062 1689635323.9120
MEM 3.539062 1689635324.0209
MEM 3.539062 1689635324.1299
MEM 3.539062 1689635324.2381
MEM 3.539062 1689635324.3472
MEM 3.539062 1689635324.4555
MEM 3.539062 1689635324.5640
MEM 3.539062 1689635324.6727
MEM 3.539062 1689635324.7811
MEM 3.539062 1689635324.8902
MEM 3.539062 1689635324.9995
MEM 3.539062 1689635325.1088
MEM 3.539062 1689635325.2181
MEM 3.539062 1689635325.3268
MEM 3.539062 1689635325.4353
MEM 3.539062 1689635325.5443
MEM 3.539062 1689635325.6526
MEM 3.539062 1689635325.7603
MEM 3.539062 1689635325.8684
MEM 3.539062 1689635325.9770
MEM 3.539062 1689635326.0849
MEM 3.539062 1689635326.2095
MEM 3.539062 1689635326.3167
MEM 3.539062 1689635326.4247
MEM 3.539062 1689635326.5333
MEM 3.539062 1689635326.6413
MEM 3.539062 1689635326.7492
MEM 3.539062 1689635326.8573
MEM 3.539062 1689635326.9659
MEM 3.539062 1689635327.0737
MEM 3.539062 1689635327.1817
MEM 3.539062 1689635327.2902
MEM 3.539062 1689635327.3989
MEM 3.539062 1689635327.5071
MEM 3.539062 1689635327.6151
MEM 3.539062 1689635327.7231
MEM 3.539062 1689635327.8315
MEM 3.539062 1689635327.9418
MEM 3.539062 1689635328.0479
MEM 3.539062 1689635328.1559
MEM 3.539062 1689635328.2652
MEM 3.539062 1689635328.3743
MEM 3.539062 1689635328.4820
MEM 3.539062 1689635328.5894
MEM 3.539062 1689635328.6975
MEM 3.539062 1689635328.8060
MEM 3.539062 1689635328.9146
MEM 3.539062 1689635329.0238
MEM 3.539062 1689635329.1317
MEM 3.539062 1689635329.2398
MEM 3.539062 1689635329.3480
MEM 3.539062 1689635329.4571
MEM 3.539062 1689635329.5656
MEM 3.539062 1689635329.6742
MEM 3.539062 1689635329.7823
MEM 3.539062 1689635329.8902
MEM 3.539062 1689635329.9993
MEM 3.539062 1689635330.1077
MEM 3.539062 1689635330.2162
MEM 3.539062 1689635330.3248
MEM 3.539062 1689635330.4342
MEM 3.539062 1689635330.5431
MEM 3.539062 1689635330.6521
MEM 3.539062 1689635330.7605
MEM 3.539062 1689635330.8692
MEM 3.539062 1689635330.9787
MEM 3.539062 1689635331.0881
MEM 3.539062 1689635331.1974
MEM 3.539062 1689635331.3059
MEM 3.539062 1689635331.4137
MEM 3.539062 1689635331.5215
MEM 3.539062 1689635331.6295
MEM 3.539062 1689635331.7375
MEM 3.539062 1689635331.8461
MEM 3.539062 1689635331.9541
MEM 3.539062 1689635332.0626
MEM 3.539062 1689635332.1707
MEM 3.539062 1689635332.2787
MEM 3.539062 1689635332.3876
MEM 3.539062 1689635332.4952
MEM 3.539062 1689635332.6043
MEM 3.539062 1689635332.7124
MEM 3.539062 1689635332.8207
MEM 3.539062 1689635332.9289
MEM 3.539062 1689635333.0369
MEM 3.539062 1689635333.1451
MEM 3.539062 1689635333.2533
MEM 3.539062 1689635333.3618
MEM 3.539062 1689635333.4692
MEM 3.539062 1689635333.5777
MEM 3.539062 1689635333.6862
MEM 3.539062 1689635333.7942
MEM 3.539062 1689635333.9022
MEM 3.539062 1689635334.0129
MEM 3.539062 1689635334.1184
MEM 3.539062 1689635334.2268
MEM 3.539062 1689635334.3348
MEM 3.539062 1689635334.4432
MEM 3.539062 1689635334.5522
MEM 3.539062 1689635334.6598
MEM 3.539062 1689635334.7678
MEM 3.539062 1689635334.8762
MEM 3.539062 1689635334.9843
MEM 3.539062 1689635335.0922
MEM 3.539062 1689635335.2006
MEM 3.539062 1689635335.3086
MEM 3.539062 1689635335.4166
MEM 3.539062 1689635335.5250
MEM 3.539062 1689635335.6330
MEM 3.539062 1689635335.7440
MEM 3.539062 1689635335.8505
MEM 3.539062 1689635335.9572
MEM 3.539062 1689635336.0651
MEM 3.539062 1689635336.1732
MEM 3.539062 1689635336.2815
MEM 3.539062 1689635336.3895
MEM 3.539062 1689635336.4975
MEM 3.539062 1689635336.6059
MEM 3.539062 1689635336.7139
MEM 3.539062 1689635336.8238
MEM 3.539062 1689635336.9307
MEM 3.539062 1689635337.0387
MEM 3.539062 1689635337.1467
MEM 3.539062 1689635337.2546
MEM 3.539062 1689635337.3631
MEM 3.539062 1689635337.4715
MEM 3.539062 1689635337.5794
MEM 3.539062 1689635337.6879
MEM 3.539062 1689635337.7959
MEM 3.539062 1689635337.9039
MEM 3.539062 1689635338.0134
MEM 3.539062 1689635338.1216
MEM 3.539062 1689635338.2297
MEM 3.539062 1689635338.3381
MEM 3.539062 1689635338.4472
MEM 3.539062 1689635338.5558
MEM 3.539062 1689635338.6646
MEM 3.539062 1689635338.7737
MEM 3.539062 1689635338.8818
MEM 3.539062 1689635338.9899
MEM 3.539062 1689635339.0997
MEM 3.539062 1689635339.2310
MEM 3.539062 1689635339.3322
MEM 3.539062 1689635339.4405
MEM 3.539062 1689635339.5492
MEM 3.539062 1689635339.6570
MEM 3.539062 1689635339.7656
MEM 3.539062 1689635339.8748
MEM 3.539062 1689635339.9835
MEM 3.539062 1689635340.0927
MEM 3.539062 1689635340.2020
MEM 3.539062 1689635340.3108
MEM 3.539062 1689635340.4194
MEM 3.539062 1689635340.5278
MEM 3.539062 1689635340.6366
MEM 3.539062 1689635340.7456
MEM 3.539062 1689635340.8539
MEM 3.539062 1689635340.9629
MEM 3.539062 1689635341.0711
MEM 3.539062 1689635341.1802
MEM 3.539062 1689635341.2891
MEM 3.539062 1689635341.3968
MEM 3.539062 1689635341.5053
MEM 3.539062 1689635341.6138
MEM 3.539062 1689635341.7227
MEM 3.539062 1689635341.8323
MEM 3.539062 1689635341.9406
MEM 3.539062 1689635342.0495
MEM 3.539062 1689635342.1582
MEM 3.539062 1689635342.2669
MEM 3.539062 1689635342.3756
MEM 3.539062 1689635342.4840
MEM 3.539062 1689635342.5926
MEM 3.539062 1689635342.7004
MEM 3.539062 1689635342.8082
MEM 3.539062 1689635342.9167
MEM 3.539062 1689635343.0246
MEM 3.539062 1689635343.1331
MEM 3.539062 1689635343.2416
MEM 3.539062 1689635343.3495
MEM 3.539062 1689635343.4579
MEM 3.539062 1689635343.5659
MEM 3.539062 1689635343.6739
MEM 3.539062 1689635343.7823
MEM 3.539062 1689635343.8908
MEM 3.539062 1689635343.9987
MEM 3.539062 1689635344.1066
MEM 3.539062 1689635344.2146
MEM 3.539062 1689635344.3231
MEM 3.539062 1689635344.4316
MEM 3.539062 1689635344.5395
MEM 3.539062 1689635344.6479
MEM 3.539062 1689635344.7559
MEM 3.539062 1689635344.8640
MEM 3.539062 1689635344.9719
MEM 3.539062 1689635345.0798
MEM 3.539062 1689635345.1878
MEM 3.539062 1689635345.3273
MEM 3.539062 1689635345.4348
MEM 3.539062 1689635345.5434
MEM 3.539062 1689635345.6514
MEM 3.539062 1689635345.7595
MEM 3.539062 1689635345.8676
MEM 3.539062 1689635345.9762
MEM 3.539062 1689635346.0841
MEM 3.539062 1689635346.1923
MEM 3.539062 1689635346.3008
MEM 3.539062 1689635346.4087
MEM 3.539062 1689635346.5167
MEM 3.539062 1689635346.6248
MEM 3.539062 1689635346.7333
MEM 3.539062 1689635346.8414
MEM 3.539062 1689635346.9494
MEM 3.539062 1689635347.0580
MEM 3.539062 1689635347.1662
MEM 3.539062 1689635347.2742
MEM 3.539062 1689635347.3822
MEM 3.539062 1689635347.4907
MEM 3.539062 1689635347.5986
MEM 3.539062 1689635347.7121
MEM 3.539062 1689635347.8145
MEM 3.539062 1689635347.9230
MEM 3.539062 1689635348.0314
MEM 3.539062 1689635348.1394
MEM 3.539062 1689635348.2479
MEM 3.539062 1689635348.3559
MEM 3.539062 1689635348.4639
MEM 3.539062 1689635348.5724
MEM 3.539062 1689635348.6808
MEM 3.539062 1689635348.7888
MEM 3.539062 1689635348.8967
MEM 3.539062 1689635349.0047
MEM 3.539062 1689635349.1131
MEM 3.539062 1689635349.2215
MEM 3.539062 1689635349.3295
MEM 3.539062 1689635349.4374
MEM 3.539062 1689635349.5459
MEM 3.539062 1689635349.6539
MEM 3.539062 1689635349.7624
MEM 3.539062 1689635349.8704
MEM 3.539062 1689635349.9783
MEM 3.539062 1689635350.0873
MEM 3.539062 1689635350.1948
MEM 3.539062 1689635350.3043
MEM 3.539062 1689635350.4118
MEM 3.539062 1689635350.5214
MEM 3.539062 1689635350.6297
MEM 3.539062 1689635350.7363
MEM 3.539062 1689635350.8443
MEM 3.539062 1689635350.9523
MEM 3.539062 1689635351.0607
MEM 3.539062 1689635351.1689
MEM 3.539062 1689635351.2768
MEM 3.539062 1689635351.3849
MEM 3.539062 1689635351.4930
MEM 3.539062 1689635351.6017
MEM 3.539062 1689635351.7096
MEM 3.539062 1689635351.8179
MEM 3.539062 1689635351.9306
MEM 3.539062 1689635352.0340
MEM 3.539062 1689635352.1427
MEM 3.539062 1689635352.2507
MEM 3.539062 1689635352.3587
MEM 3.539062 1689635352.4667
MEM 3.539062 1689635352.5749
MEM 3.539062 1689635352.6834
MEM 3.539062 1689635352.7925
MEM 3.539062 1689635352.8996
MEM 3.539062 1689635353.0081
MEM 3.539062 1689635353.1166
MEM 3.539062 1689635353.2243
MEM 3.539062 1689635353.3331
MEM 3.539062 1689635353.4416
MEM 3.539062 1689635353.5497
MEM 3.539062 1689635353.6574
MEM 3.539062 1689635353.7664
MEM 3.539062 1689635353.8739
MEM 3.539062 1689635353.9825
MEM 3.539062 1689635354.0906
MEM 3.539062 1689635354.1986
MEM 3.539062 1689635354.3067
MEM 3.539062 1689635354.4147
MEM 3.539062 1689635354.5232
MEM 3.539062 1689635354.6317
MEM 3.539062 1689635354.7396
MEM 3.539062 1689635354.8476
MEM 3.539062 1689635354.9561
MEM 3.539062 1689635355.0894
MEM 3.539062 1689635355.2090
MEM 3.539062 1689635355.3121
MEM 3.539062 1689635355.4236
MEM 3.539062 1689635355.5394
MEM 3.539062 1689635355.6515
MEM 3.539062 1689635355.7594
MEM 3.539062 1689635355.8677
MEM 3.539062 1689635355.9758
MEM 3.539062 1689635356.0838
MEM 3.539062 1689635356.1925
MEM 3.539062 1689635356.3005
MEM 3.539062 1689635356.4085
MEM 3.539062 1689635356.5171
MEM 3.539062 1689635356.6250
MEM 3.539062 1689635356.7330
MEM 3.539062 1689635356.8416
MEM 3.539062 1689635356.9495
MEM 3.539062 1689635357.0580
MEM 3.539062 1689635357.1660
MEM 3.539062 1689635357.2739
MEM 3.539062 1689635357.3824
MEM 3.539062 1689635357.4903
MEM 3.539062 1689635357.5983
MEM 3.539062 1689635357.7067
MEM 3.539062 1689635357.8146
MEM 3.539062 1689635357.9226
MEM 3.539062 1689635358.0304
MEM 3.539062 1689635358.1383
MEM 3.539062 1689635358.2467
MEM 3.539062 1689635358.3547
MEM 3.539062 1689635358.4631
MEM 3.539062 1689635358.5716
MEM 3.539062 1689635358.6796
MEM 3.539062 1689635358.7876
MEM 3.539062 1689635358.8961
MEM 3.539062 1689635359.0042
MEM 3.539062 1689635359.1122
MEM 3.539062 1689635359.2206
MEM 3.539062 1689635359.3286
MEM 3.539062 1689635359.4370
MEM 3.539062 1689635359.5460
MEM 3.539062 1689635359.6535
MEM 3.539062 1689635359.7614
MEM 3.539062 1689635359.8698
MEM 3.539062 1689635359.9782
MEM 3.539062 1689635360.0867
MEM 3.539062 1689635360.1946
MEM 3.539062 1689635360.3031
MEM 3.539062 1689635360.4121
MEM 3.539062 1689635360.5196
MEM 3.539062 1689635360.6275
MEM 3.539062 1689635360.7359
MEM 3.539062 1689635360.8438
MEM 3.539062 1689635360.9523
MEM 3.539062 1689635361.0607
MEM 3.539062 1689635361.1687
MEM 3.539062 1689635361.2765
MEM 3.539062 1689635361.3845
MEM 3.539062 1689635361.4930
MEM 3.539062 1689635361.6014
MEM 3.539062 1689635361.7095
MEM 3.539062 1689635361.8174
MEM 3.539062 1689635361.9258
MEM 3.539062 1689635362.0338
MEM 3.539062 1689635362.1422
MEM 3.539062 1689635362.2507
MEM 3.539062 1689635362.3586
MEM 3.539062 1689635362.4666
MEM 3.539062 1689635362.5748
MEM 3.539062 1689635362.6897
MEM 3.539062 1689635362.7918
MEM 3.539062 1689635362.8997
MEM 3.539062 1689635363.0076
MEM 3.539062 1689635363.1160
MEM 3.539062 1689635363.2239
MEM 3.539062 1689635363.3323
MEM 3.539062 1689635363.4408
MEM 3.539062 1689635363.5488
MEM 3.539062 1689635363.6568
MEM 3.539062 1689635363.7648
MEM 3.539062 1689635363.8733
MEM 3.539062 1689635363.9814
MEM 3.539062 1689635364.0893
MEM 3.539062 1689635364.1983
MEM 3.539062 1689635364.3058
MEM 3.539062 1689635364.4139
MEM 3.539062 1689635364.5229
MEM 3.539062 1689635364.6483
MEM 3.539062 1689635364.7539
MEM 3.539062 1689635364.8623
MEM 3.539062 1689635364.9708
MEM 3.539062 1689635365.0787
MEM 3.539062 1689635365.1867
MEM 3.539062 1689635365.2947
MEM 3.539062 1689635365.4032
MEM 3.539062 1689635365.5116
MEM 3.539062 1689635365.6196
MEM 3.539062 1689635365.7276
MEM 3.539062 1689635365.8361
MEM 3.539062 1689635365.9440
MEM 3.539062 1689635366.0525
MEM 3.539062 1689635366.1605
MEM 3.539062 1689635366.2683
MEM 3.539062 1689635366.3768
MEM 3.539062 1689635366.4848
MEM 3.539062 1689635366.5933
MEM 3.539062 1689635366.7012
MEM 3.539062 1689635366.8101
MEM 3.539062 1689635366.9187
MEM 3.539062 1689635367.0270
MEM 3.539062 1689635367.1364
MEM 3.539062 1689635367.2449
MEM 3.539062 1689635367.3538
MEM 3.539062 1689635367.4619
MEM 3.539062 1689635367.5703
MEM 3.539062 1689635367.6789
MEM 3.539062 1689635367.7873
MEM 3.539062 1689635367.8962
MEM 3.539062 1689635368.0051
MEM 3.539062 1689635368.1135
MEM 3.539062 1689635368.2220
MEM 3.539062 1689635368.3333
MEM 3.539062 1689635368.4387
MEM 3.539062 1689635368.5481
MEM 3.539062 1689635368.6570
MEM 3.539062 1689635368.7658
MEM 3.539062 1689635368.8739
MEM 3.539062 1689635368.9822
MEM 3.539062 1689635369.0905
MEM 3.539062 1689635369.1986
MEM 3.539062 1689635369.3068
MEM 3.539062 1689635369.4157
MEM 3.539062 1689635369.5245
MEM 3.539062 1689635369.6331
MEM 3.539062 1689635369.7424
MEM 3.539062 1689635369.8507
MEM 3.539062 1689635369.9617
MEM 3.539062 1689635370.0668
MEM 3.539062 1689635370.1758
MEM 3.539062 1689635370.2841
MEM 3.539062 1689635370.3946
MEM 3.539062 1689635370.5051
MEM 3.539062 1689635370.6121
MEM 3.539062 1689635370.7219
MEM 3.539062 1689635370.8307
MEM 3.539062 1689635370.9383
MEM 3.539062 1689635371.0468
MEM 3.539062 1689635371.1553
MEM 3.539062 1689635371.2645
MEM 3.539062 1689635371.3737
MEM 3.539062 1689635371.4819
MEM 3.539062 1689635371.5892
MEM 3.539062 1689635371.6978
MEM 3.539062 1689635371.8063
MEM 3.539062 1689635371.9158
MEM 3.539062 1689635372.0223
MEM 3.539062 1689635372.1307
MEM 3.539062 1689635372.2387
MEM 3.539062 1689635372.3467
MEM 3.539062 1689635372.4546
MEM 3.539062 1689635372.5636
MEM 3.539062 1689635372.6721
MEM 3.539062 1689635372.7805
MEM 3.539062 1689635372.8886
MEM 3.539062 1689635372.9967
MEM 3.539062 1689635373.1046
MEM 3.539062 1689635373.2131
MEM 3.539062 1689635373.3221
MEM 3.539062 1689635373.4296
MEM 3.539062 1689635373.5375
MEM 3.539062 1689635373.6460
MEM 3.539062 1689635373.7540
MEM 3.539062 1689635373.8625
MEM 3.539062 1689635373.9704
MEM 3.539062 1689635374.0784
MEM 3.539062 1689635374.1869
MEM 3.539062 1689635374.2949
MEM 3.539062 1689635374.4034
MEM 3.539062 1689635374.5114
MEM 3.539062 1689635374.6193
MEM 3.539062 1689635374.7278
MEM 3.539062 1689635374.8358
MEM 3.539062 1689635374.9438
MEM 3.539062 1689635375.0523
MEM 3.539062 1689635375.1607
MEM 3.539062 1689635375.2687
MEM 3.539062 1689635375.3766
MEM 3.539062 1689635375.4846
MEM 3.539062 1689635375.5935
MEM 3.539062 1689635375.7015
MEM 3.539062 1689635375.8095
MEM 3.539062 1689635375.9174
MEM 3.539062 1689635376.0259
MEM 3.539062 1689635376.1340
MEM 3.539062 1689635376.2422
MEM 3.539062 1689635376.3507
MEM 3.539062 1689635376.4588
MEM 3.539062 1689635376.5668
MEM 3.539062 1689635376.6747
MEM 3.539062 1689635376.7832
MEM 3.539062 1689635376.8917
MEM 3.539062 1689635377.0003
